COU,Country,POL,Pollutant,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,292097.82,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,315341.45,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,343337.58,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,378532.87,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,403541.17,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,433757.32,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,470241.17,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,501875.15,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,431387.62,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,469368.62,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,502681.46,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,515954.97,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,538405.87,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,548761.78,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,557011.77,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2005,2005,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,561472.06,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2006,2006,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,566997.81,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2007,2007,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,580340.84,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2008,2008,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,593991.22,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,598001.31,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,656048.82,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,684703.4,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,688035.33,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,697308.8,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,692100.73,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,692575.95,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,693612.45,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,710743.39,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,727045.17,,
KOR,Korea,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2019,2019,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,701370.42,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,12732.993,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,13373.874,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,13143.841,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,13299.438,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,12464.685,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10090.933,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10152.123,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,9501.801,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,8620.158,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,9084.314,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,9664.533,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10155.147,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10931.66,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,11376.974,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,12763.413,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2005,2005,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,13006.611,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2006,2006,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,12838.25,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2007,2007,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,12255.97,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2008,2008,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,12143.355,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,11597.331,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,12168.528,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,12052.276,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,11809.919,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,11276.749,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10797.43,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10317.721,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10078.734,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10261.751,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10561.466,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2019,2019,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,10732.701,,
LUX,Luxembourg,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2020,2020,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,9064.902,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,467413.124,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,477528.929,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,479929.693,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,483660.292,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,513962.001,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,503565.252,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,521689.449,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,551984.373,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,577829.128,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,569142.308,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,587814.413,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,583999.137,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,606421.941,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,606865.072,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,626816.974,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2005,2005,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,636926.159,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2006,2006,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,653275.453,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2007,2007,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,687425.944,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2008,2008,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,736252.573,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,721705.014,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,719697.298,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,737876.951,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,722401.901,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,735453.189,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,734998.195,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,745778.832,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,785540.391,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,757106.355,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,765600.795,,
MEX,Mexico,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2019,2019,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,736629.573,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,219596.541,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,227256.548,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,227938.944,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,228686.534,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,229568.289,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,229625.238,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,240401.58,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,232356.342,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,232742.897,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,219291.088,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,217505.214,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,218195.274,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,215996.866,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,216641.133,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,218177.145,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2005,2005,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,212447.591,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2006,2006,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,207397.765,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2007,2007,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,205783.62,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2008,2008,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,205213.101,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,199616.392,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,211583.233,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,197244.083,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,193009.403,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,193342.444,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,185548.934,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,192648.931,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,193058.389,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,190568.238,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,185596.905,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2019,2019,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,179837.653,,
NLD,Netherlands,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2020,2020,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,163915.182,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,65196.981,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,66175.527,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,67332.214,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,67194.374,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,68443.501,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,69012.907,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,71191.486,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,74027.478,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,71822.353,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,73576.262,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,75515.169,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,78503.95,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,78594.908,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,80784.302,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,80621.383,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2005,2005,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,82666.103,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2006,2006,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,82832.552,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2007,2007,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,80727.516,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2008,2008,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,80494.161,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,77834.612,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,78426.317,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,78290.279,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,80482.572,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,79805.655,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,80618.398,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,80450.065,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,78391.484,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,79889.594,,
NZL,New Zealand,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,80079.582,,
